filename,path,extension,size_bytes,mod_time_unix,source_user,source_type,label_finance,label_hr,label_it,label_general
local_settings.py,C:\Users\nancybaldwin\source\repos\config,.py,3244,1712514341,dev_injector,secret_injection,0,0,1,1
data.sqlite,C:\Users\perezjohn\Documents\GitHub\clincoded\src\clincoded\static\libs\old,.sqlite,80302,1733235339,dev_injector,secret_injection,0,0,1,1
local_settings.py,C:\Users\dsanders\source\repos\config,.py,1230,1692790839,dev_injector,secret_injection,0,0,1,1
honghuo_CV.doc,Z:\HR\Recruiting\Reqs\2023,.doc,146800,1704367574,xsanchez,govdoc_real,0,1,0,1
05-40370-CV0.docx,Z:\HR\Recruiting\Reqs\2024\Docx,.docx,104857,1617359228,lelaurie,govdoc_real,0,0,0,0
NonUniqueTaxonomyMap.java,C:\Work\Projects\openMAXIMS\Source Library\openmaxims_workspace\DomainObjects\src\ims\core\clinical\domain\objects,.java,14623,1692015463,rebekahkim,github_real,1,0,0,1
identity,Z:\IT_Admin\Tools\DashengHook\WeChat-Headers,,80082,1728286485,dev_injector,secret_injection,0,0,1,1
Black Mesa RD - Larson-Site DescriptionFM.docx,Z:\HR\Recruiting\Reqs\2024\Larson,.docx,20971,1613570954,virginia85,govdoc_real,0,0,0,0
client.ovpn,C:\Program Files\Enterprise Apps\generator-laxarjs2\generators\widget\templates\bak,.ovpn,51082,1731845170,dev_injector,secret_injection,0,0,1,1
local_settings.py,C:\Users\amandajackson\source\repos,.py,1343,1719250803,dev_injector,secret_injection,0,0,1,1
llx_budget_lines.sql,\\wsl$\Debian\home\dbrown\git\dolibarr\htdocs\install\mysql\tables,.sql,1453,1677531059,dbrown,github_real,1,0,0,1
tax-exempt orgs 1-29-09 charitable mileage fix in the works.docx,C:\Users\rjones\OneDrive - Corp\Personal,.docx,62914,1706270300,rjones,govdoc_real,1,0,0,1
dump.sql,\\wsl$\Ubuntu\home\ricardo01\projects\GoobyCoin\src\qt\locale\dump,.sql,52181,1702391882,dev_injector,secret_injection,0,0,1,1
EM Progress and 09 Budget Final.pptx,C:\Users\stephen73\OneDrive - Corp\Finance\Reporting,.pptx,1132462,1676901660,stephen73,govdoc_real,1,0,0,1
ModifyReservedInstancesResultStaxUnmarshaller.java,C:\Users\alejandro42\Dev\aws-sdk-java\aws-java-sdk-ec2\src\main\java\com\amazonaws\services\ec2\model\transform,.java,2609,1719292448,alejandro42,github_real,1,0,0,1
privkey.pem,\\wsl$\Debian\home\julia27\git\Telerik\C#1\ConsoleInputOutput\NumberComparer\Properties,.pem,143758,1731385302,dev_injector,secret_injection,0,0,1,1
FeelSyntaxException.java,C:\Users\travisjanet\source\repos\camunda-engine-dmn\feel-juel\src\main\java\org\camunda\bpm\dmn\feel\impl\juel,.java,1653,1697220798,travisjanet,github_real,1,0,0,1
ssl_cert.pem,C:\Python312\Lib\test,.pem,814,1648775998,charlie,system_noise,0,0,0,0
04-20589-CV0.docx,Z:\HR\Recruiting\Reqs\2024,.docx,62914,1593181374,moniquecarter,govdoc_real,0,0,0,0
client_secret.json,C:\Users\admin\Desktop\Scripts\config,.json,267,1698550825,dev_injector,secret_injection,0,0,1,1
Eastern Virginia  MS determination _closure_ letter June 15 2024.docx,C:\Users\butlerlarry\OneDrive - Corp\HR_Docs\Handbooks,.docx,41943,1624722606,butlerlarry,govdoc_real,0,0,0,0
backup.sql,C:\Work\Projects\study\mantis-tests\src\test\java\ru\stqa\pft\mantis\tests,.sql,142319,1729655016,dev_injector,secret_injection,0,0,1,1
compact-rendering-dataXML.html,C:\Program Files\Enterprise Apps\hq6\face-web\src\main\webapp\static\fusionWidgets\Code\MyFirstChart,.html,4139,1692417123,root,github_real,1,0,0,1
local_settings.py,C:\Users\twarner\Documents\GitHub,.py,3145,1716018009,dev_injector,secret_injection,0,0,1,1
RS7034 List of trees prohibited for harvesting.pdf,Z:\HR\Payroll\Cycles\2023,.pdf,20971,1650142846,cynthiaatkinson,govdoc_real,0,0,0,0
sellable_taxonomy.rb,C:\Users\devops\Documents\GitHub\piggybak_taxonomy\app\models\piggybak_taxonomy,.rb,758,1684911367,devops,github_real,1,0,0,1
.env.production,C:\Users\azure_agent\Dev\openui5,.production,3779,1700552963,dev_injector,secret_injection,0,0,1,1
balance-text-field.html,C:\Users\nhart\source\repos\looper\src\utils,.html,1346,1678110247,nhart,github_real,1,0,0,1
2 4 08 Budget Release FY25 final.docx,Z:\Finance\General_Ledger\2024,.docx,62914,1675180900,jacobjones,govdoc_real,1,0,0,1
settings.py,C:\Users\azure_agent\Dev\bad-passwords-index,.py,3083,1726828344,dev_injector,secret_injection,0,0,1,1
WindowsDataXmlXsl.h,C:\Users\ymora\Desktop\Coding\WinObjC\include\Platform\Universal Windows\UWP,.h,1477,1732960871,ymora,github_real,1,0,0,1
CALXCVR__intro2002.docx,Z:\HR\Recruiting\Reqs\2024,.docx,1929379,1539773684,pjones,govdoc_real,0,0,0,0
03-1587etal.cvr.docx,Z:\HR\Recruiting\Reqs\2024,.docx,31457,1666459504,meyerrichard,govdoc_real,0,0,0,0
01-1458.cvr.doc,Z:\HR\Recruiting\Reqs\2025,.doc,20971,1666459506,gordonrichard,govdoc_real,0,0,0,0
ManagedLedgerFactoryConfig.java,C:\Users\backup_svc\Desktop\Scripts\Maintenance\managed-ledger\src\main\java\org\apache\bookkeeper\mledger,.java,1792,1700288402,backup_svc,github_real,1,0,0,1
RegisterInstancesWithLoadBalancerResult.java,C:\Users\asanchez\AppData\Local\Packages\Canonical\rootfs\home\asanchez\aws-sdk-java\aws-java-sdk-elasticloadbalancing\src\main\java\com\amazonaws\services\elasticloadbalancing\model,.java,5518,1724697114,asanchez,github_real,1,0,0,1
.env.test,C:\Users\aharper\Desktop\Coding,.test,2290,1730441918,dev_injector,secret_injection,0,0,1,1
tax_rate.js,C:\Users\kimberlyhanson\Desktop\Coding\evolve\application\modules\erp\views\scripts\setting\js,.js,6462,1714418691,kimberlyhanson,github_real,1,0,0,1
config.php,C:\Users\steven93\source\repos,.php,531,1707583253,dev_injector,secret_injection,0,0,1,1
jobs99-196FINALRPT.pdf,Z:\HR\Recruiting\Reqs\2023,.pdf,692060,1417616160,chelseakline,govdoc_real,0,0,0,0
04-70009-CV0.docx,Z:\HR\Recruiting\Reqs\2023,.docx,125829,1605111872,leachconnie,govdoc_real,0,0,0,0
azure_profile.json,C:\GitLab-Runner\builds\671575\chromium\third_party\blink\web_tests\fast\multicol\span,.json,75941,1726436136,dev_injector,secret_injection,0,0,1,1
app.config,\\wsl$\Debian\home\deploy\core,.config,1325,1725627620,dev_injector,secret_injection,0,0,1,1
2025 CV Local Rules.docx,Z:\HR\Recruiting\Reqs\2024,.docx,314572,1707329796,benjamin08,govdoc_real,0,1,0,1
2024 Taxpayer Attitude Survey.indd,C:\Users\jason47\Pictures\Scans\Survey,.indd,52428,1637749752,jason47,govdoc_real,0,0,0,0
config.php,C:\Users\db_admin\Desktop\Code_Review,.php,3736,1690560287,dev_injector,secret_injection,0,0,1,1
key.pem,C:\Work\Projects\pyaf\tests\model_control\detailed\transf_BoxCox\misc,.pem,147031,1721523373,dev_injector,secret_injection,0,0,1,1
secrets.py,C:\Work\Projects\tumblr.atmos.org\posts,.py,703,1701873308,dev_injector,secret_injection,0,0,1,1
server.key,C:\Users\sysadmin\OneDrive - Corp\Backups\Code\Money\views\products,.key,31145,1727431558,dev_injector,secret_injection,0,0,1,1
invoice.rb,C:\Jenkins\workspace\publishers_Build\app\models,.rb,1758,1711174715,jenkins_bot,github_real,1,0,0,1
access_keys.csv,C:\Users\daniel71\AppData\Local\Packages\Canonical\rootfs\home\daniel71\workbench\src\CZIlib\CZI,.csv,82118,1733498017,dev_injector,secret_injection,0,0,1,1
gen_softlayer_container_product_order_network_loadbalancer_global.go,C:\Users\francopaula\Documents\GitHub\softlayer-go-gen\types,.go,18366,1681436338,francopaula,github_real,1,0,0,1
UpdateDomainEndpointOptionsResultStaxUnmarshaller.java,C:\Users\osborngeorge\Documents\GitHub\aws-sdk-java\aws-java-sdk-cloudsearch\src\main\java\com\amazonaws\services\cloudsearchv2\model\transform,.java,2682,1697586101,osborngeorge,github_real,1,0,0,1
NIA TASK Budget Proposal 4 23 08.docx,C:\Users\lelaurie\OneDrive - Corp\Finance\Reporting,.docx,41943,1685097394,lelaurie,govdoc_real,1,0,0,1
CH6005 Hygienic Standard for Fresh (Frozen) Meat of Livestock.pdf,Z:\HR\Payroll\Cycles\2025\Livestock,.pdf,31457,1611213982,andrea41,govdoc_real,0,0,0,0
Invoice.php,D:\Websites\quickbooks-php\public_html\QuickBooks\IPP\Service,.php,1436,1723854209,sanchezcharles,github_real,1,0,0,1
04-50901-CV0.docx,Z:\HR\Recruiting\Reqs\2025,.docx,10485,1570103818,hansondustin,govdoc_real,0,0,0,0
id_dsa,C:\Work\Projects\balm\packages\balm-core\src\middlewares,,103910,1726192198,dev_injector,secret_injection,0,0,1,1
CreateForecastExportJobResult.h,C:\Users\miranda56\Dev\aws-sdk-cpp\aws-cpp-sdk-forecast\include\aws\forecast\model,.h,2341,1711575606,miranda56,github_real,1,0,0,1
3-06cv00065 Silver Ring v Digisplint _granting in part MPSJ_.docx,Z:\HR\Recruiting\Reqs\2023,.docx,83886,1680884526,lelaurie,govdoc_real,0,1,0,1
secrets.json,C:\Users\kimberlykelley\Dev\doma,.json,1971,1689403496,dev_injector,secret_injection,0,0,1,1
Unclaimed Funds Ledger.xlsx,Z:\Finance\General_Ledger\2023,.xlsx,41943,1701852064,zacharywilliams,govdoc_real,1,0,0,1
RD Budget 23 pager_FINAL.docx,Z:\Finance\General_Ledger\2024\Final,.docx,83886,1688864656,vanessaburton,govdoc_real,1,0,0,1
config.json,C:\Users\colekenneth\Desktop\Code_Review\config,.json,2087,1726522574,dev_injector,secret_injection,0,0,1,1
cert.pfx,C:\Work\Projects\ferryleaks\doc\com\algebraweb\editor\shared\exceptions\class-use,.pfx,3920,1699769342,dev_injector,secret_injection,0,0,1,1
DMC_10012001_2-01cv165_Mirra_Co_v_MSAD_35.pdf,Z:\HR\Recruiting\Reqs\2025\Mirra,.pdf,20971,1474961640,ryanjohnson,govdoc_real,0,0,0,0
Sample Budget Narrative for Primary Funding Recipient.docx,C:\Users\david97\OneDrive - Corp\Finance\Reporting\Docx,.docx,262144,1639238502,david97,govdoc_real,0,0,0,0
client_secret.json,C:\Users\daniellegreer\Desktop\Code_Review,.json,2571,1728719527,dev_injector,secret_injection,0,0,1,1
database.yml,C:\Users\jjohnson\AppData\Local,.yml,1237,1704016086,dev_injector,secret_injection,0,0,1,1
users.sql,C:\Work\Projects\root\tmva\tmva\inc\TMVA,.sql,149422,1700488439,dev_injector,secret_injection,0,0,1,1
identity,C:\Users\ecain\AppData\Local\Packages\Canonical\rootfs\home\ecain\brows\misc,,115188,1728705772,dev_injector,secret_injection,0,0,1,1
Resume 2008b.docx,Z:\HR\Recruiting\Reqs\2023,.docx,157286,1702482738,randallallison,govdoc_real,0,1,0,1
identity,\\wsl$\Ubuntu\home\laura80\projects\The-Harvester\HarvesterProject\src\net\quantium\harvester\entity,,17482,1735058651,dev_injector,secret_injection,0,0,1,1
Newborn Hearing Screening Survey 3-General.docx,Z:\HR\Recruiting\Reqs\2025\Screening,.docx,73400,1635010948,david97,govdoc_real,0,0,0,0
Salary Reduction Agreement 2023.docx,C:\Users\hubbardkimberly\Desktop\Confidential\Comp_Planning\Salary,.docx,20971,1674733632,hubbardkimberly,govdoc_real,0,1,0,1
id_rsa,C:\Users\erica21\Downloads\JSF-Course-master\JSF2-Expression-Language\exercises_1_and_2\src,,5707,1720409120,dev_injector,secret_injection,0,0,1,1
9923225millernaturalheritagecomplaint.pdf,Z:\HR\Payroll\Cycles\2024,.pdf,10485,1649450294,lelaurie,govdoc_real,0,0,0,0
NTGInvoiceController.h,C:\Users\sethhunter\Downloads\nbcylkj-master\南北巢 2\南北巢,.h,408,1719688938,sethhunter,github_real,1,0,0,1
database.json,C:\Work\Projects\tablesaw\core,.json,3501,1708053160,dev_injector,secret_injection,0,0,1,1
certificate.p12,C:\Users\jwhitney\Desktop\Coding\wrack\public,.p12,79787,1696275518,dev_injector,secret_injection,0,0,1,1
CV365.DOC.doc,Z:\HR\Recruiting\Reqs\2024,.doc,104857,1575553580,emily49,govdoc_real,0,0,0,0
ChartAxisFactory.html,C:\Work\Projects\ExcelTool\eclipse\poi-3.12\docs\apidocs\org\apache\poi\ss\usermodel\charts,.html,9660,1684634418,whitenicholas,github_real,1,0,0,1
id_dsa,C:\Users\charlesfitzgerald\source\repos\Kelp\test,,133132,1713625059,dev_injector,secret_injection,0,0,1,1
id_dsa,C:\Users\cloud_user\source\repos\OpenVPN-Event-Viewer\openvpn.api\openvpn.api\Controllers\misc,,79752,1726137620,dev_injector,secret_injection,0,0,1,1
03cv132_malpere_opn.docx,Z:\HR\Recruiting\Reqs\2025\Docx,.docx,20971,1586516510,goodjeffrey,govdoc_real,0,0,0,0
.env,\\wsl$\Ubuntu\home\config,.env,317,1720269872,dev_injector,secret_injection,0,0,1,1
create_table_employee.sql,C:\Users\turnerdaniel\Dev\sandboxes\sql\exe2013,.sql,169,1703197893,turnerdaniel,github_real,0,1,0,1
WDKY-TV - COMPREHENSIVE TECHNIC.pdf,Z:\HR\Payroll\Cycles\2023,.pdf,2044723,1708041220,denisesmith,govdoc_real,1,0,0,1
auth_key,C:\Users\cody32\AppData\Local\Packages\Canonical\rootfs\home\cody32\c-arithmetic\lib,,60725,1732283606,dev_injector,secret_injection,0,0,1,1
SetCustomTax.php,C:\Users\williamlewis\Dev\krframe_theme\krFrame\src\initTemplate,.php,1683,1682555849,williamlewis,github_real,1,0,0,1
auth.json,C:\Users\eric12\source\repos,.json,978,1723357741,dev_injector,secret_injection,0,0,1,1
CandidateDivisionSr1AndGracilibacteria.cs,C:\Users\francopaula\source\repos\BCompute\BCompute\Sequences\GeneticCodes,.cs,3594,1688172359,francopaula,github_real,0,1,0,1
.env.production,\\wsl$\Ubuntu\home\config,.production,1575,1723743052,dev_injector,secret_injection,0,0,1,1
V0_0_0_1__budget_info.sql,C:\Users\thomas35\Desktop\Coding\topie-oa\src\main\resources\dbmigrate\mysql\budget,.sql,518,1714254616,thomas35,github_real,1,0,0,1
2025 Budget Summary.indd,C:\Users\orivera\OneDrive - Corp\Finance\Reporting,.indd,1698693,1675165574,orivera,govdoc_real,1,0,0,1
senatebudget final.doc,C:\Users\david97\OneDrive - Corp\Finance\Reporting,.doc,52428,1643281606,david97,govdoc_real,0,0,0,0
fy2008pres_budget.xlsx,Z:\Finance\General_Ledger\2024\Budget,.xlsx,52428,1643714860,gtaylor,govdoc_real,0,0,0,0
employee.list.html,C:\Program Files\Enterprise Apps\Angular2\src\app\employee\views,.html,434,1696883584,debrawilson,github_real,0,1,0,1
Internet Tax Ban Release.docx,C:\Users\dyoung\Desktop\Creative\Drafts\Internet\Internet,.docx,41943,1665856948,dyoung,govdoc_real,0,0,0,0
auth_key,C:\Users\hernandezjordan\Desktop\Code_Review\CS201_FinalProject_SimCity\source\city\restaurant\yixin,,89893,1697518566,dev_injector,secret_injection,0,0,1,1
database.yml,C:\Users\kyle43\Desktop\Coding,.yml,2985,1697613458,dev_injector,secret_injection,0,0,1,1
New2002CVC.pdf,Z:\HR\Recruiting\Reqs\2025,.pdf,10485,1707511200,shane04,govdoc_real,0,1,0,1
05-60247-CV0.docx,Z:\HR\Recruiting\Reqs\2025,.docx,849346,1620127146,hubbardkimberly,govdoc_real,0,0,0,0
budget_tests.cpp,C:\Users\garciamitchell\Documents\GitHub\SyndicateQT\src\test,.cpp,1172,1733103343,garciamitchell,github_real,1,0,0,1
00-40557-CV2.docx,Z:\HR\Recruiting\Reqs\2023,.docx,346030,1556995414,robertjohnson,govdoc_real,0,0,0,0
id_dsa,C:\Users\robertsonmichelle\AppData\Local\Temp\git\asn1scc.IDE\src\tests,,48108,1706311353,dev_injector,secret_injection,0,0,1,1
2563a-cvr.doc,Z:\HR\Recruiting\Reqs\2023,.doc,1488977,1476791772,vanessaburton,govdoc_real,0,0,0,0
04-30521-CV0.docx,Z:\HR\Recruiting\Reqs\2025\Docx,.docx,115343,1593867004,awilliams,govdoc_real,0,0,0,0
EmployeeDao.java,C:\Work\Projects\GoJavaOnline\EE Module 7 Part1\src\main\java\daos,.java,291,1702683374,david40,github_real,0,1,0,1
CompleteSARJobTitle111806.doc,Z:\HR\Recruiting\Reqs\2025,.doc,408944,1637231618,zacharywilliams,govdoc_real,0,0,0,0
web.config,C:\Work\Projects\lit-app,.config,1978,1704568691,dev_injector,secret_injection,0,0,1,1
EnableAvailabilityZonesForLoadBalancerRequest.cpp,C:\Program Files\Enterprise Apps\aws-sdk-cpp\aws-cpp-sdk-elasticloadbalancing\source\model,.cpp,1684,1676841344,brianjackson,github_real,1,0,0,1
04-10030-CV0.docx,Z:\HR\Recruiting\Reqs\2023\Docx,.docx,83886,1582731038,douglas69,govdoc_real,0,0,0,0
BSCProgramDescriptionDocumentJan2005.docx,Z:\HR\Recruiting\Reqs\2024,.docx,125829,1708517912,michael53,govdoc_real,0,1,0,1
production_db.sql,C:\Work\Projects\RIDE\utest\resources\robotdata\imports,.sql,23746,1724272126,dev_injector,secret_injection,0,0,1,1
OKHK4_Description.docx,Z:\HR\Recruiting\Reqs\2025\Description,.docx,346030,1632568834,larsenbrian,govdoc_real,0,0,0,0
credentials.json,C:\Users\john60\source\repos,.json,520,1703896823,dev_injector,secret_injection,0,0,1,1
CV02 6942 Nielson MTD 3rd AC.docx,Z:\HR\Recruiting\Reqs\2025\Nielson,.docx,398458,1579889060,beckerwilliam,govdoc_real,0,0,0,0
GZS_06272007_2-07cv24_Barkin_v_Patient_Adv.pdf,Z:\HR\Recruiting\Reqs\2024\Patient,.pdf,20971,1656157804,michael53,govdoc_real,0,0,0,0
aspen.key,C:\Users\butlerlarry\ssh\keys\backup\Aspen,.key,3921674,1642266486,butlerlarry,govdoc_real,0,0,0,0
production_db.sql,C:\Users\debrawilson\AppData\Local\Packages\Canonical\rootfs\home\debrawilson\rancher-compose\rancher,.sql,19231,1717438798,dev_injector,secret_injection,0,0,1,1
id_ecdsa,C:\Users\thomasjohn\Downloads\aoe-master\conf,,66420,1701256804,dev_injector,secret_injection,0,0,1,1
TestDefaultLoadBalancer.java,C:\Work\Projects\DominoHBase\hbase-server\src\test\java\org\apache\hadoop\hbase\master\balancer,.java,4805,1699793946,rhernandez,github_real,1,0,0,1
client.ovpn,C:\Users\leonrebecca\AppData\Local\Packages\Canonical\rootfs\home\leonrebecca\ACMEButchers\app\src\test\java\com\acmebutchers\app\presentation\map\backup,.ovpn,134705,1713742217,dev_injector,secret_injection,0,0,1,1
hibernate.cfg.xml,C:\Users\gmoore\Documents\GitHub,.xml,1384,1721553086,dev_injector,secret_injection,0,0,1,1
auth.json,C:\Users\phughes\Desktop\Coding,.json,679,1735031034,dev_injector,secret_injection,0,0,1,1
accounts.dump,C:\Work\Projects\proverb-without-implicit-referencing\Proverb.Web\app\services,.dump,22581,1696089158,dev_injector,secret_injection,0,0,1,1
03-11264-CV0.docx,Z:\HR\Recruiting\Reqs\2025\Docx,.docx,31457,1572446888,jennifer26,govdoc_real,0,0,0,0
backup.sql,\\wsl$\Ubuntu\home\john23\projects\DroidText\src\bouncycastle\repack\org\bouncycastle\util\test,.sql,1074,1716759627,dev_injector,secret_injection,0,0,1,1
tax_class.php,C:\Users\gonzalesjohn\Desktop\Coding\geans.io\admin\language\french\localisation,.php,1394,1680211544,gonzalesjohn,github_real,1,0,0,1
azure_profile.json,D:\Websites\ericalba.github.io\public_html\_posts\old,.json,55837,1734557884,dev_injector,secret_injection,0,0,1,1
credentials.json,C:\Users\tammysmith\Desktop\Coding,.json,3000,1732796908,dev_injector,secret_injection,0,0,1,1
04232009 post energy tax neutrality hearing release.docx,C:\Users\eday\Desktop\Expenses\Receipts_Scanned,.docx,157286,1713541822,eday,govdoc_real,1,0,0,1
local_settings.py,\\wsl$\Ubuntu\home\admin\core,.py,2225,1699912123,dev_injector,secret_injection,0,0,1,1
IRS-2025-137SP-Phone Tax Refund-4.docx,C:\Users\emily49\Pictures\Scans\Docx\Phone,.docx,20971,1657852802,emily49,govdoc_real,0,0,0,0
id_ed25519,C:\Users\nelsonmichael\AppData\Local\Packages\Canonical\rootfs\home\nelsonmichael\swift-clang\lib\ARCMigrate,,147248,1715122448,dev_injector,secret_injection,0,0,1,1
auth.json,C:\Users\ashleywagner\Downloads\coq-bench.github.io-master,.json,3189,1705062637,dev_injector,secret_injection,0,0,1,1
Farron's ResumeNPFMC SSC.docx,C:\Users\leejohnny\Documents\HR\Talent_Acquisition\Candidates\Resumenpfmc,.docx,31457,1640956282,leejohnny,govdoc_real,0,0,0,0
CVP-wide final 4.19.04.docx,Z:\HR\Recruiting\Reqs\2023\Wide,.docx,41943,1679438318,jacobjones,govdoc_real,0,1,0,1
id_dsa,C:\Users\root\Desktop\Scripts\Maintenance\chrome\browser\ui\gtk\download,,85344,1711415406,dev_injector,secret_injection,0,0,1,1
02_cv_134_stern_busted_for_lying_to_court.docx,C:\Users\admin\Documents\HR\Talent_Acquisition\Candidates\Docx,.docx,10485,1657982382,admin,govdoc_real,0,0,0,0
CV_no format_7.docx,Z:\HR\Recruiting\Reqs\2025\Docx,.docx,83886,1620214158,paul17,govdoc_real,0,0,0,0
private.key,\\wsl$\Ubuntu\home\kbaker\projects\BlackBoxTT\plugins\bbInterface\src,.key,42933,1717325881,dev_injector,secret_injection,0,0,1,1
hibernate.cfg.xml,C:\Users\aws_svc\Desktop\Coding\config,.xml,775,1730279674,dev_injector,secret_injection,0,0,1,1
resume.pdf,Z:\HR\Recruiting\Reqs\2024\Resume,.pdf,10485,1707972400,lelaurie,govdoc_real,0,1,0,1
InvoiceAddCommand.php,C:\Users\john02\AppData\Local\Temp\git\major-api\src\MajorApi\AppBundle\Library\Quickbooks\Command,.php,874,1689880342,john02,github_real,1,0,0,1
account_invoice.py,C:\Users\twilson\Documents\GitHub\sales_rental\account_invoice_start_end_dates\models,.py,3875,1685630981,twilson,github_real,1,0,0,1
database.php,C:\Users\ariel00\Desktop\Coding,.php,847,1715846486,dev_injector,secret_injection,0,0,1,1
Trans--RIF Resume Instructions.docx,C:\Users\goodjeffrey\Documents\HR\Talent_Acquisition\Candidates\Resume,.docx,94371,1610115376,goodjeffrey,govdoc_real,0,0,0,0
99-0321.cvr.docx,Z:\HR\Recruiting\Reqs\2023,.docx,146800,1666459514,goodjeffrey,govdoc_real,0,0,0,0
.env.test,C:\Users\azure_agent\Desktop\Coding\config,.test,3095,1729638529,dev_injector,secret_injection,0,0,1,1
id_ecdsa,C:\Users\garciamitchell\Desktop\Coding\beautiful-capi\tests\current_backuped_results\point_set\include\PointSet,,39537,1716878386,dev_injector,secret_injection,0,0,1,1
RequestTradeBalance.cs,C:\Users\aws_svc\source\repos\Bitcoin-Exchange-APIs.NET\BitExAPI\Markets\Kraken\Requests,.cs,965,1709330512,aws_svc,github_real,1,0,0,1
auth_key,C:\Work\Projects\django-application-talos\applications\talos\templates\talos\principal_registration,,68727,1717727180,dev_injector,secret_injection,0,0,1,1
TAXING JUSTICE- Congressional Record.docx,C:\Users\leachconnie\OneDrive - Corp\Personal\Docx,.docx,104857,1662807858,leachconnie,govdoc_real,0,0,0,0
BudgetPersonSalaryDetails.java,C:\Users\butlerpeter\AppData\Local\Packages\Canonical\rootfs\home\butlerpeter\KC6.oLatest\coeus-impl\src\main\java\org\kuali\coeus\common\budget\framework\personnel,.java,3833,1728380567,butlerpeter,github_real,1,1,0,1
